Student ID,Age,Math Score,Science Score,English Score,Hours Studied,Pass Fail
3786,22,66,80,62,8,1
3787,20,67,76,72,6,1
3788,21,49,46,67,10,1
3789,19,62,53,74,7,1
3790,18,58,99,80,2,0
3791,20,75,58,74,1,1
3792,24,53,74,71,5,0
3793,19,52,67,80,8,1
3794,19,69,72,70,3,1
3795,20,94,68,64,7,1
3796,18,62,81,83,5,0
3797,24,67,81,47,10,1
3798,23,79,71,72,8,0
3799,18,72,59,68,6,1
3800,22,72,63,62,6,1
3801,21,63,51,74,7,1
3802,20,63,65,76,7,1
3803,23,53,48,63,4,1
3804,24,72,72,58,10,1
3805,20,71,73,58,10,1
3806,20,75,82,90,10,1
3807,18,57,55,91,8,0
3808,21,77,56,72,6,1
3809,22,82,88,58,8,1
3810,19,46,53,70,7,1
3811,19,60,94,49,1,0
3812,20,82,58,75,4,1
3813,21,55,58,62,7,1
3814,24,72,80,59,9,1
3815,24,65,76,81,2,0
3816,23,69,89,70,5,0
3817,18,65,47,80,9,1
3818,21,76,76,84,9,1
3819,21,49,69,71,6,1
3820,18,51,57,71,7,1
3821,24,86,92,82,9,1
3822,24,96,72,66,10,0
3823,24,64,69,83,8,1
3824,20,90,75,51,10,1
3825,21,53,49,68,6,1
3826,19,57,55,73,6,1
3827,18,86,66,59,7,0
3828,24,77,73,75,7,1
3829,23,89,85,73,2,0
3830,24,72,59,64,9,0
3831,24,49,56,64,4,1
3832,22,68,76,63,10,1
3833,20,83,68,56,9,1
3834,18,63,46,88,10,1
3835,22,60,58,69,3,0
3836,22,72,67,58,5,0
3837,23,56,68,70,5,0
3838,21,69,71,74,7,0
3839,23,65,54,63,4,0
3840,21,57,68,68,4,0
3841,21,79,81,85,1,0
3842,18,74,35,60,6,1
3843,24,59,66,66,4,0
3844,18,64,50,51,10,1
3845,20,60,69,90,10,0
3846,21,55,51,78,5,1
3847,22,39,71,71,9,1
3848,24,57,89,64,4,0
3849,19,55,58,64,1,1
3850,20,66,59,69,9,1
3851,18,71,64,76,5,1
3852,23,52,73,61,10,1
3853,20,70,57,67,7,1
3854,20,50,65,80,3,0
3855,24,63,61,88,4,0
3856,20,55,64,77,10,1
3857,20,76,73,65,9,0
3858,19,66,76,70,10,1
3859,23,63,52,76,1,0
3860,23,55,73,69,5,1
3861,23,60,100,79,8,1
3862,21,92,88,64,10,1
3863,22,57,62,88,7,1
3864,23,72,71,71,4,0
3865,20,63,69,65,7,1
3866,20,71,75,77,1,0
3867,23,77,64,62,6,1
3868,24,59,66,73,9,1
3869,23,75,61,86,3,0
3870,20,100,83,59,4,0
3871,21,73,73,83,8,1
3872,18,89,73,59,5,1
3873,18,72,84,80,5,0
3874,23,51,84,62,1,0
3875,19,69,82,83,6,1
3876,23,60,84,66,2,0
3877,24,56,88,68,1,1
3878,23,63,58,62,6,1
3879,18,62,66,47,5,0
3880,20,49,78,60,5,1
3881,23,100,59,55,9,1
3882,20,77,65,51,10,1
3883,20,68,72,74,10,0
3884,19,66,67,87,3,0
3885,20,83,70,89,1,1
3886,18,96,56,60,8,0
3887,21,75,69,70,5,1
3888,21,66,71,83,5,0
3889,22,87,89,58,8,1
3890,24,67,66,84,8,0
3891,23,71,62,84,2,1
3892,24,80,78,52,3,1
3893,18,59,31,48,10,0
3894,20,33,66,67,10,1
3895,21,58,63,81,1,0
3896,24,76,73,56,3,0
3897,18,75,84,51,4,0
3898,21,85,88,72,7,1
3899,20,59,72,78,9,1
3900,24,88,51,65,5,0
3901,21,67,63,66,1,0
3902,23,74,65,78,2,1
3903,23,78,74,63,10,1
3904,22,44,70,64,2,0
3905,22,49,61,74,9,1
3906,21,49,54,75,10,0
3907,18,81,59,69,7,1
3908,23,60,59,86,2,0
3909,18,95,89,79,1,0
3910,18,65,60,68,5,0
3911,21,42,70,59,1,0
3912,18,54,81,81,9,1
3913,23,66,72,82,3,1
3914,20,72,56,71,2,0
3915,22,50,81,74,6,1
3916,20,73,74,79,3,0
3917,18,77,43,88,5,0
3918,20,55,84,80,10,1
3919,23,94,80,76,8,1
3920,23,57,74,81,10,0
3921,18,50,89,83,2,0
3922,21,42,80,74,5,1
3923,20,83,83,81,8,0
3924,21,65,82,65,1,0
3925,21,57,79,82,10,1
3926,19,42,48,65,10,1
3927,18,59,49,61,4,0
3928,22,100,80,70,5,0
3929,23,32,84,58,10,1
3930,23,55,61,66,3,1
3931,18,91,56,75,2,0
3932,24,83,73,74,3,0
3933,24,56,52,78,5,1
3934,24,68,67,78,7,0
3935,22,71,65,75,2,0
3936,23,67,67,63,7,1
3937,18,91,92,81,6,1
3938,23,70,62,70,7,1
3939,21,82,70,74,7,0
3940,20,67,54,73,9,1
3941,20,34,81,87,7,1
3942,23,47,67,60,6,1
3943,19,50,84,68,10,0
3944,22,61,40,77,8,1
3945,24,96,69,72,7,1
3946,22,70,71,67,6,1
3947,22,63,80,52,4,0
3948,21,83,62,69,7,1
3949,22,43,79,75,8,1
3950,20,57,63,77,8,1
3951,21,55,71,70,4,0
3952,18,70,81,73,10,0
3953,22,78,58,60,9,1
3954,22,72,78,75,3,1
3955,18,72,74,72,9,1
3956,22,59,65,73,3,0
3957,18,69,61,69,7,1
3958,21,52,44,74,4,1
3959,20,75,69,78,5,0
3960,18,57,66,74,3,0
3961,19,48,77,53,2,0
3962,18,65,76,74,8,1
3963,22,36,82,68,7,1
3964,24,87,83,64,7,0
3965,24,76,100,85,8,0
3966,21,70,76,62,1,1
3967,23,40,59,63,8,1
3968,21,54,79,49,10,0
3969,23,65,89,86,5,0
3970,24,61,75,80,8,0
3971,24,39,44,68,9,1
3972,18,45,76,78,2,0
3973,20,60,62,49,3,1
3974,19,45,54,76,6,1
3975,21,85,72,63,9,0
3976,22,72,51,88,10,1
3977,23,52,82,75,10,0
3978,22,82,78,73,8,1
3979,20,79,68,63,6,1
3980,23,69,63,63,5,0
3981,21,64,67,77,3,0
3982,18,60,57,63,4,1
3983,22,56,69,63,7,1
3984,20,44,35,86,7,1
3985,21,87,71,74,3,0
3986,24,57,71,61,4,0
3987,24,65,80,77,3,0
3988,21,51,73,69,2,0
3989,21,61,81,54,6,1
3990,21,100,76,67,7,0
3991,23,54,82,61,4,0
3992,21,86,100,74,5,0
3993,22,64,75,65,8,1
3994,20,75,72,72,9,1
3995,23,83,84,78,7,1
3996,21,69,64,95,10,1
3997,19,59,68,91,1,0
3998,19,62,75,74,3,1
3999,20,62,70,71,5,1
4000,24,92,70,66,3,1
4001,18,42,80,55,1,0
4002,18,38,49,49,2,0
4003,24,39,94,63,8,1
4004,23,51,75,88,7,1
4005,23,75,65,88,10,1
4006,23,76,89,72,3,0
4007,18,55,71,76,4,0
4008,19,64,71,65,3,0
4009,18,48,67,71,4,0
4010,22,49,87,64,8,1
4011,21,73,69,64,9,1
4012,23,80,63,78,7,1
4013,19,57,81,65,9,1
4014,20,89,84,76,9,1
4015,20,79,89,70,7,1
4016,21,88,77,86,7,1
4017,19,60,83,77,8,1
4018,18,87,66,74,10,1
4019,18,97,82,57,3,0
4020,22,58,78,67,8,1
4021,22,62,76,71,1,0
4022,18,50,51,72,6,1
4023,20,47,65,78,2,1
4024,23,48,69,74,7,1
4025,20,52,76,61,3,1
4026,22,69,98,77,10,1
4027,21,53,80,67,5,0
4028,18,68,60,65,10,1
4029,22,68,64,60,2,0
4030,22,57,86,68,1,0
4031,23,64,63,66,5,0
4032,18,57,82,83,9,1
4033,23,60,71,69,9,1
4034,18,52,68,77,7,1
4035,23,66,63,53,9,0
4036,20,55,33,79,4,0
4037,21,47,76,78,3,0
4038,21,73,57,57,4,1
4039,18,74,52,63,7,1
4040,19,81,72,65,8,1
4041,24,49,82,69,2,0
4042,22,57,49,64,5,0
4043,22,68,82,69,5,0
4044,18,57,59,78,9,1
4045,23,73,77,66,3,0
4046,19,72,76,74,6,1
4047,20,72,67,73,10,1
4048,23,86,70,42,5,1
4049,23,74,65,63,2,1
4050,18,67,73,81,2,0
4051,18,62,73,63,4,0
4052,22,63,58,61,4,0
4053,18,49,53,82,7,1
4054,18,38,82,73,1,1
4055,18,71,72,86,6,0
4056,22,83,80,67,9,1
4057,20,60,61,84,2,1
4058,20,88,60,63,5,0
4059,24,62,57,46,10,1
4060,24,35,67,78,10,1
4061,18,78,72,77,4,0
4062,24,57,63,78,4,1
4063,22,80,88,69,8,1
4064,20,45,62,86,6,0
4065,23,71,72,80,7,1
4066,20,52,59,80,9,0
4067,20,68,61,73,3,0
4068,22,76,68,58,2,0
4069,24,73,60,72,3,1
4070,23,66,71,75,8,1
4071,22,44,75,92,9,1
4072,18,75,83,74,10,1
4073,21,80,57,61,5,1
4074,20,49,72,76,8,1
4075,21,51,69,84,7,1
4076,22,81,47,89,9,0
4077,22,61,56,70,4,0
4078,22,51,75,70,10,0
4079,21,69,53,57,3,0
4080,22,55,69,65,9,1
4081,18,67,44,76,8,1
4082,22,58,68,56,7,1
4083,19,60,45,92,1,0
4084,24,81,62,68,2,1
4085,21,27,64,73,9,0
4086,19,73,71,75,5,1
4087,22,79,66,83,1,0
4088,18,55,55,74,9,1
4089,20,79,55,61,1,0
4090,23,50,50,76,8,1
4091,24,55,72,83,5,0
4092,23,53,71,63,6,1
4093,22,79,78,80,1,0
4094,24,38,63,74,2,0
4095,24,89,49,72,7,1
4096,18,60,66,65,2,0
4097,24,74,70,69,5,1
4098,21,72,56,76,9,1
4099,19,67,57,67,5,0
4100,19,55,75,62,3,0
4101,19,83,71,61,6,1
4102,21,57,83,74,7,1
4103,23,54,90,76,10,0
4104,18,78,51,71,10,1
4105,24,67,64,90,8,1
4106,21,85,71,54,3,0
4107,19,64,74,75,4,0
4108,22,55,82,53,10,1
4109,20,69,78,70,4,0
4110,24,58,83,74,2,0
4111,21,55,70,70,7,1
4112,21,77,62,52,4,0
4113,18,92,93,71,4,1
4114,18,61,71,72,8,1
4115,21,50,67,80,6,1
4116,19,62,57,57,6,1
4117,20,72,71,86,9,1
4118,24,68,82,46,4,0
4119,18,82,63,59,9,1
4120,24,74,68,73,1,0
4121,19,48,72,75,9,0
4122,24,57,75,87,1,0
4123,22,44,66,73,7,1
4124,18,82,65,70,6,1
4125,19,35,63,76,7,0
4126,19,45,56,48,9,1
4127,20,57,60,61,10,0
4128,20,73,60,60,4,1
4129,22,57,51,81,9,1
4130,19,59,81,85,3,0
4131,23,59,74,90,10,0
4132,19,67,71,77,9,1
4133,20,46,85,80,1,1
4134,23,50,78,72,5,1
4135,18,90,60,67,10,1
4136,18,71,84,61,5,0
4137,24,76,81,60,1,0
4138,21,65,56,58,1,0
4139,20,62,80,79,3,0
4140,21,71,64,67,9,0
4141,23,75,81,64,7,1
4142,20,77,65,51,6,1
4143,22,63,63,62,9,1
4144,19,79,64,69,4,1
4145,22,28,58,56,4,1
4146,23,78,52,98,3,0
4147,20,58,40,58,5,0
4148,23,73,57,83,5,0
4149,19,55,100,70,10,1
4150,18,45,75,66,7,1
4151,18,70,92,69,7,1
4152,23,42,66,72,6,1
4153,21,59,64,74,4,0
4154,20,52,90,62,7,1
4155,20,62,74,77,2,0
4156,18,76,58,69,9,1
4157,24,57,77,58,7,1
4158,22,69,85,67,2,0
4159,24,76,52,86,10,1
4160,19,55,75,74,2,1
4161,22,56,53,72,6,0
4162,22,85,84,68,7,1
4163,23,63,72,68,9,1
4164,18,72,77,74,4,0
4165,24,72,67,69,8,1
4166,24,47,48,76,10,1
4167,18,53,64,75,2,0
4168,24,70,81,60,6,1
4169,18,33,93,77,4,1
4170,23,61,73,62,8,0
4171,21,52,61,62,9,0
4172,22,81,76,71,2,0
4173,23,70,80,74,7,1
4174,20,82,71,78,7,1
4175,19,64,70,50,8,0
4176,21,63,72,79,5,1
4177,20,60,70,76,3,1
4178,22,57,73,64,1,1
4179,24,100,91,69,4,0
4180,18,77,45,73,3,1
4181,22,49,67,37,2,1
4182,23,100,58,59,6,1
4183,19,58,84,83,7,0
4184,23,69,68,65,10,0
4185,21,79,76,71,7,1
4186,21,41,87,70,8,1
4187,19,52,57,79,2,0
4188,20,89,63,67,10,1
4189,20,61,85,68,6,1
4190,21,79,56,73,6,1
4191,21,58,64,80,10,1
4192,24,63,50,83,1,0
4193,18,91,86,68,2,1
4194,24,71,63,67,9,1
4195,24,59,74,70,8,0
4196,20,54,78,85,4,0
4197,19,56,60,79,6,1
4198,20,83,47,67,2,0
4199,18,76,67,55,5,1
4200,23,47,67,83,2,0
4201,21,66,69,84,5,0
4202,21,63,69,60,7,1
4203,18,69,64,67,7,1
4204,24,55,63,80,9,1
4205,19,81,73,75,3,0
4206,21,64,60,52,4,0
4207,22,70,68,60,9,0
4208,24,53,63,77,8,0
4209,21,53,73,74,7,1
4210,22,100,83,78,8,1
4211,18,92,83,79,9,1
4212,18,63,85,74,4,0
4213,24,87,65,76,5,0
4214,21,83,66,66,9,1
4215,20,55,54,73,7,1
4216,22,54,65,75,4,1
4217,19,75,66,89,6,0
4218,21,68,62,63,1,1
4219,19,58,62,79,1,1
4220,21,75,49,70,9,0
4221,20,43,53,79,8,1
4222,20,66,70,70,1,1
4223,24,46,70,83,2,0
4224,24,46,75,64,4,1
4225,20,54,66,73,1,0
4226,23,70,70,76,2,0
4227,20,54,85,65,5,0
4228,18,46,69,75,8,1
4229,18,72,62,82,6,1
4230,23,87,55,71,6,1
4231,22,74,79,79,4,1
4232,19,92,49,65,2,1
4233,21,86,59,61,3,1
4234,21,57,75,78,6,0
4235,23,74,47,66,6,1
4236,18,63,62,55,5,1
4237,24,80,71,64,6,1
4238,21,63,65,85,6,1
4239,18,53,58,82,1,1
4240,22,85,62,60,6,1
4241,19,69,79,57,5,0
4242,22,55,91,67,8,1
4243,23,57,71,82,9,1
4244,20,54,46,70,6,1
4245,20,49,76,70,10,1
4246,20,57,65,65,4,1
4247,22,70,56,69,3,1
4248,21,65,60,80,10,1
4249,19,58,60,72,1,0
4250,20,87,53,69,7,1
4251,23,34,69,78,5,0
4252,23,69,91,72,4,0
4253,20,62,56,81,9,1
4254,20,50,91,65,7,1
4255,19,70,72,74,10,1
4256,20,61,68,80,8,1
4257,19,83,66,87,4,0
4258,23,78,60,61,10,1
4259,20,93,73,70,10,1
4260,22,57,76,58,8,1
4261,24,85,40,62,4,0
4262,22,47,100,72,1,0
4263,23,63,48,51,8,1
4264,19,58,63,76,1,0
4265,22,74,39,77,3,1
4266,19,73,66,71,7,1
4267,22,51,64,63,3,0
4268,22,74,63,69,8,1
4269,19,59,73,93,5,0
4270,21,52,67,66,3,0
4271,22,64,76,64,5,0
4272,20,42,55,48,5,0
4273,24,78,70,82,8,1
4274,23,64,62,59,9,1
4275,21,64,65,72,6,1
4276,19,63,73,93,10,1
4277,21,89,63,75,3,1
4278,18,87,68,75,2,0
4279,18,85,56,68,3,1
4280,22,63,83,75,9,0
4281,22,48,78,72,7,0
4282,20,64,71,77,9,1
4283,24,69,67,47,6,1
4284,23,77,68,75,8,1
4285,21,69,82,76,10,1
4286,18,49,77,97,9,1
4287,22,56,83,71,3,0
4288,23,55,65,74,7,0
4289,21,73,75,75,9,1
4290,22,73,84,76,2,0
4291,22,75,58,59,7,1
4292,18,69,58,80,5,0
4293,18,34,73,62,8,1
4294,22,39,55,76,4,0
4295,19,62,48,63,1,0
4296,22,66,84,69,10,1
4297,23,83,86,67,8,1
4298,22,66,55,69,6,1
4299,20,50,52,71,8,1
4300,24,74,62,75,3,0
4301,20,64,85,71,8,1
4302,20,58,65,80,8,1
4303,19,40,71,66,1,1
4304,19,66,73,76,4,0
4305,22,68,72,63,7,1
4306,20,50,87,89,1,0
4307,19,76,61,76,3,0
4308,18,74,68,65,3,0
4309,22,65,72,89,6,1
4310,23,65,69,77,5,0
4311,24,79,55,65,7,1
4312,21,70,52,70,3,0
4313,22,54,52,60,1,0
4314,21,62,78,60,3,0
4315,20,73,60,84,8,0
4316,24,34,75,63,5,1
4317,21,51,71,58,3,0
4318,20,75,58,78,8,1
4319,18,83,58,88,6,1
4320,21,80,71,83,3,0
4321,24,78,70,94,5,0
4322,22,66,75,96,1,0
4323,20,49,64,62,6,1
4324,22,62,59,68,9,1
4325,24,35,71,56,7,1
4326,19,84,87,60,8,1
4327,20,52,47,82,6,1
4328,21,56,60,74,5,0
4329,20,80,77,86,6,1
4330,22,40,72,63,7,0
4331,18,47,77,66,9,0
4332,20,69,64,77,8,1
4333,21,72,50,82,5,1
4334,19,63,90,55,7,1
4335,23,64,83,69,8,1
4336,18,84,69,75,1,0
4337,19,74,59,79,8,1
4338,20,72,64,81,7,1
4339,22,76,72,71,2,0
4340,24,60,66,59,2,0
4341,22,97,69,52,6,1
4342,21,30,89,70,3,1
4343,22,86,81,69,1,0
4344,18,78,55,64,8,0
4345,22,68,70,80,7,1
4346,21,66,63,60,4,1
4347,23,62,73,65,1,1
4348,20,81,69,83,2,0
4349,24,64,100,64,9,1
4350,20,54,75,75,4,0
4351,22,78,68,71,3,1
4352,19,88,92,74,8,1
4353,20,36,72,80,4,0
4354,23,100,51,75,7,1
4355,22,49,68,58,5,1
4356,24,50,77,59,5,0
4357,21,46,75,74,6,1
4358,23,65,82,62,4,0
4359,22,45,71,81,2,0
4360,23,47,70,75,6,1
4361,20,54,53,54,5,0
4362,24,67,88,90,3,0
4363,21,68,66,68,4,0
4364,22,83,58,69,3,0
4365,18,83,100,76,3,0
4366,21,80,90,71,4,0
4367,18,61,64,81,2,1
4368,23,37,47,61,4,0
4369,19,37,61,83,10,1
4370,21,80,88,78,2,0
4371,23,77,72,64,10,1
4372,18,55,53,74,8,1
4373,20,43,79,84,10,1
4374,20,49,67,77,5,0
4375,19,67,62,73,7,1
4376,21,67,63,78,4,0
4377,21,80,85,79,10,1
4378,21,58,76,66,6,1
4379,23,61,52,73,10,1
4380,24,81,74,80,4,0
4381,24,33,71,73,6,0
4382,19,69,64,64,1,0
4383,21,59,65,74,6,1
4384,23,75,59,68,6,1
4385,20,72,62,77,2,0
4386,18,54,73,86,10,1
4387,23,57,66,78,10,0
4388,24,30,76,63,9,1
4389,24,76,60,75,6,1
4390,20,68,78,46,7,1
4391,20,85,85,71,2,1
4392,18,59,69,81,2,0
4393,20,78,76,76,2,0
4394,19,48,76,73,10,1
4395,18,24,63,93,9,1
4396,20,63,76,54,3,0
4397,22,56,42,57,4,1
4398,23,49,38,76,1,0
4399,20,78,66,80,1,0
4400,19,83,77,81,4,0
4401,21,66,68,66,2,0
4402,20,62,78,63,8,1
4403,24,65,55,62,4,1
4404,24,55,80,75,3,1
4405,24,73,89,62,3,0
4406,21,41,61,83,6,0
4407,24,48,79,71,6,1
4408,22,53,70,64,6,1
4409,20,73,75,65,6,1
4410,24,60,89,56,8,1
4411,18,85,73,64,8,1
4412,21,77,79,66,9,1
4413,22,52,54,76,1,1
4414,18,74,78,71,10,1
4415,18,58,89,63,8,1
4416,18,72,58,59,5,1
4417,18,77,66,69,3,1
4418,20,81,78,51,10,1
4419,24,68,75,68,3,0
4420,23,89,53,83,6,0
4421,20,71,71,69,8,0
4422,20,67,66,73,10,1
4423,22,60,58,72,2,0
4424,22,55,86,58,9,0
4425,24,71,70,89,5,0
4426,23,66,81,67,5,1
4427,22,68,55,71,1,0
4428,24,72,77,65,6,1
4429,24,68,82,83,5,0
4430,19,95,67,57,7,1
4431,23,57,64,85,7,1
4432,22,71,54,68,4,0
4433,23,61,59,66,5,0
4434,20,28,64,65,10,1
4435,20,62,58,90,8,1
4436,23,50,60,55,2,0
4437,19,63,71,66,1,0
4438,19,64,73,59,6,1
4439,23,70,83,53,4,0
4440,22,57,60,85,10,1
4441,21,58,70,71,3,0
4442,19,75,64,60,7,0
4443,18,52,64,80,8,1
4444,20,37,66,67,4,0
4445,23,67,67,65,10,1
4446,18,81,73,77,6,1
4447,23,75,66,67,2,0
4448,24,67,84,62,8,1
4449,20,83,49,78,6,1
4450,20,81,82,70,9,1
4451,19,60,65,79,6,1
4452,19,68,67,67,6,0
4453,18,69,69,82,2,0
4454,24,63,78,72,5,1
4455,23,82,59,82,9,1
4456,24,62,62,82,1,0
4457,20,57,76,84,4,1
4458,18,26,49,72,10,1
4459,21,53,69,75,10,1
4460,18,45,60,69,3,0
4461,22,64,57,63,1,1
4462,18,46,50,92,1,0
4463,24,74,79,64,1,0
4464,22,81,71,81,1,0
4465,22,64,61,79,2,0
4466,22,50,68,73,5,0
4467,21,69,56,70,2,1
4468,18,93,63,70,4,0
4469,24,88,67,65,9,1
4470,18,43,70,72,3,0
4471,21,43,74,60,2,0
4472,20,39,48,79,4,0
4473,19,47,74,69,9,0
4474,24,68,49,62,4,1
4475,24,56,75,59,5,1
4476,18,52,67,70,4,1
4477,19,80,83,71,8,1
4478,23,72,61,66,4,1
4479,23,39,79,77,2,1
4480,21,79,55,75,4,1
4481,23,72,71,72,2,1
4482,24,72,45,62,9,1
4483,23,56,80,64,8,1
4484,20,62,90,58,9,1
4485,20,35,61,70,4,0
4486,20,78,71,77,1,0
4487,23,50,75,59,3,1
4488,21,51,51,66,7,0
4489,22,51,61,71,1,0
4490,22,92,60,77,8,1
4491,19,54,98,57,9,1
4492,22,79,82,94,8,1
4493,22,64,67,79,5,0
4494,20,52,79,66,9,1
4495,20,49,72,61,4,0
4496,23,55,77,74,9,1
4497,19,63,57,76,1,0
4498,18,74,86,62,3,1
4499,24,57,60,60,4,0
4500,19,57,61,63,10,0
4501,19,51,77,72,1,0
4502,21,47,74,72,6,1
4503,23,45,70,93,4,0
4504,21,79,80,50,4,1
4505,19,57,56,65,1,0
4506,19,58,92,66,5,0
4507,19,55,63,76,9,0
4508,22,60,68,77,6,1
4509,24,70,92,70,8,1
4510,24,57,61,87,4,1
4511,21,67,82,60,9,0
4512,19,86,67,65,7,1
4513,24,52,59,58,7,0
4514,20,58,65,70,8,1
4515,24,74,76,68,2,0
4516,23,87,82,79,6,1
4517,23,46,72,90,7,1
4518,24,39,50,86,3,1
4519,20,64,77,59,8,0
4520,23,63,68,72,1,1
4521,22,75,56,79,1,1
4522,24,73,74,78,10,1
4523,22,64,83,95,3,1
4524,24,80,70,69,6,1
4525,18,54,81,72,7,1
4526,18,68,75,94,2,0
4527,18,46,75,76,6,1
4528,23,64,66,66,5,1
4529,22,43,79,62,6,1
4530,22,48,80,74,1,1
4531,22,90,79,82,10,1
4532,20,37,66,82,7,0
4533,22,61,81,63,8,1
4534,20,77,74,73,7,1
4535,18,98,58,67,9,1
4536,18,67,65,70,1,1
4537,23,68,63,81,10,1
4538,24,65,46,71,9,1
4539,18,80,82,78,3,0
4540,24,71,100,78,2,0
4541,24,56,84,65,6,1
4542,23,81,71,84,5,0
4543,19,58,63,61,4,1
4544,19,41,58,59,4,0
4545,21,41,71,67,8,0
4546,23,61,81,62,10,1
4547,21,66,61,78,3,1
4548,21,79,100,97,1,0
4549,19,74,53,83,5,0
4550,23,66,72,63,8,1
4551,19,80,70,62,3,1
4552,21,65,70,81,2,0
4553,23,45,63,60,1,0
4554,21,42,70,62,4,0
4555,22,84,64,75,2,0
4556,24,31,85,66,8,1
4557,23,61,89,73,10,1
4558,23,100,65,68,9,1
4559,24,71,50,71,10,1
4560,21,61,73,80,1,0
4561,22,39,73,78,2,0
4562,20,89,71,81,6,1
4563,24,83,76,78,10,1
4564,19,75,86,79,7,1
4565,21,64,79,71,2,0
4566,24,73,76,57,8,0
4567,24,62,79,70,10,1
4568,23,50,73,75,9,1
4569,19,79,58,72,8,1
4570,19,64,87,76,9,0
4571,19,72,71,92,6,1
4572,24,63,58,66,7,1
4573,20,71,56,67,6,1
4574,18,64,58,84,7,1
4575,21,63,55,73,3,0
4576,18,65,78,76,4,0
4577,24,100,67,66,9,0
4578,18,77,79,64,3,1
4579,24,100,84,59,2,1
4580,18,64,80,73,7,1
4581,19,60,77,62,6,1
4582,22,48,73,60,3,0
4583,19,89,67,78,6,0
4584,19,51,68,65,7,1
4585,23,92,77,59,6,0
4586,23,49,58,58,1,1
4587,18,78,69,81,1,1
4588,24,41,61,70,9,1
4589,19,58,84,68,6,1
4590,18,65,78,73,2,0
4591,23,56,95,72,1,0
4592,22,62,60,66,2,0
4593,21,62,62,68,8,1
4594,18,77,70,79,5,0
4595,22,33,61,80,7,1
4596,21,56,76,63,7,0
4597,20,83,69,84,2,0
4598,18,73,64,92,4,0
4599,18,84,83,69,2,0
4600,20,76,47,68,7,1
4601,20,48,76,63,5,0
4602,18,74,63,65,1,0
4603,20,66,79,75,2,0
4604,19,99,82,95,6,1
4605,21,77,42,79,4,0
4606,21,72,67,68,7,1
4607,21,75,70,67,2,0
4608,19,72,41,65,2,0
4609,24,71,72,82,6,0
4610,20,61,63,69,8,1
4611,22,73,55,76,1,1
4612,20,79,62,69,5,0
4613,18,80,60,93,1,0
4614,23,79,63,66,6,1
4615,21,87,72,64,7,0
4616,20,81,81,67,6,0
4617,22,74,69,76,9,1
4618,18,47,83,86,3,1
4619,19,47,57,76,8,1
4620,24,61,71,79,3,0
4621,19,65,95,77,7,1
4622,22,85,50,55,5,0
4623,18,23,50,71,1,0
4624,21,49,85,68,4,0
4625,20,62,72,70,9,0
4626,18,50,62,63,8,1
4627,24,53,56,80,3,1
4628,19,57,69,72,2,0
4629,24,50,71,72,9,1
4630,24,53,71,70,1,0
4631,22,85,56,65,9,1
4632,22,74,65,54,7,0
4633,20,76,63,74,2,0
4634,22,64,77,73,5,0
4635,22,80,57,77,2,0
4636,18,77,70,72,5,1
4637,21,73,100,61,7,1
4638,20,55,56,64,5,1
4639,18,58,61,85,2,0
4640,21,80,68,75,5,0
4641,24,57,34,80,10,1
4642,18,45,52,81,6,1
4643,23,56,73,62,5,0
4644,18,88,67,68,2,0
4645,22,56,82,78,6,1
4646,21,69,67,63,6,1
4647,20,55,66,67,2,0
4648,20,76,61,66,4,1
4649,21,73,65,64,7,1
4650,22,42,55,70,1,0
4651,19,69,68,67,1,0
4652,18,39,58,68,6,1
4653,22,56,55,74,7,1
4654,23,64,62,81,5,1
4655,24,92,75,79,10,1
4656,21,69,71,73,8,1
4657,18,53,78,88,4,0
4658,20,60,58,78,3,0
4659,24,78,69,80,7,1
4660,19,53,90,70,4,1
4661,23,81,86,68,1,0
4662,20,57,54,75,8,0
4663,21,51,57,81,5,0
4664,18,57,90,73,8,1
4665,21,40,75,65,8,1
4666,24,32,67,59,5,0
4667,18,63,66,56,8,1
4668,22,63,72,72,7,1
4669,19,68,72,80,3,0
4670,22,63,63,48,4,0
4671,22,99,68,65,7,1
4672,21,67,63,64,4,1
4673,24,44,72,75,6,1
4674,19,48,61,65,2,1
4675,18,65,54,59,2,0
4676,18,58,87,65,3,1
4677,23,46,69,64,10,0
4678,20,64,90,72,7,1
4679,23,64,46,69,3,0
4680,23,88,52,76,3,1
4681,18,51,75,71,4,0
4682,21,58,69,82,10,0
4683,22,88,56,67,6,1
4684,24,69,83,78,1,0
4685,22,51,59,75,6,0
4686,22,54,84,69,8,1
4687,19,46,69,78,8,1
4688,18,66,57,63,6,1
4689,24,80,61,84,6,1
4690,21,89,86,64,3,0
4691,19,42,66,58,2,1
4692,20,78,81,57,7,0
4693,21,67,86,72,8,1
4694,23,61,69,66,10,0
4695,21,58,67,73,6,1
4696,21,36,65,60,5,1
4697,22,74,74,76,4,1
4698,21,45,88,73,1,0
4699,23,53,55,67,9,1
4700,23,71,72,78,10,1
4701,18,37,72,77,4,1
4702,21,45,48,72,2,0
4703,22,83,59,80,4,0
4704,21,66,61,83,5,0
4705,20,55,79,64,2,1
4706,20,66,81,83,7,1
4707,22,75,47,63,3,0
4708,18,81,77,79,8,1
4709,18,48,76,81,4,1
4710,23,49,76,70,5,0
4711,23,74,71,71,3,0
4712,19,74,81,69,5,0
4713,22,44,84,63,9,1
4714,21,50,50,65,2,1
4715,24,62,69,76,7,1
